fish_id,color,fin_id,recap,size,tag_id,dive_num,obs_time,collector,gps,depth_m,depth_ft,anemspp,anemdia,oldanemid,anem_id,anemsampleid,spp,notes,anem_table_id,dive_table_id
761.1,NA,NA,NA,3,NA,44,11:14:00,MRS,3,2.4,NA,HECR,15,1119,2484,NA,APPE,NA,7770,328
926.1,NA,NA,NA,5,NA,50,13:55:00,MRS,4,3.2,NA,HECR,25,NA,2547,NA,APPE,NA,7969,334
1009.1,NA,NA,NA,4,NA,10,11:05:00,MRS,3,3.3,NA,HECR,25,NA,2021,NA,APPE,NA,7013,294
1011.1,NA,NA,NA,3,NA,2,11:33:00,MRS,3,2.9,NA,HECR,30,401,2180,NA,APPE,NA,6810,286
1011.2,NA,NA,NA,3,NA,2,11:33:00,MRS,3,2.9,NA,HECR,30,401,2180,NA,APPE,NA,6810,286
1022.1,NA,NA,NA,5,NA,49,09:58:00,MRS,4,4.1,NA,HECR,30,NA,2155,NA,APPE,NA,7932,333
1027.1,NA,NA,NA,7,NA,28,09:58:00,MRS,3,4.2,NA,HECR,30,704,2304,NA,APPE,NA,7315,312
1027.2,NA,NA,NA,5,NA,28,09:58:00,MRS,3,4.2,NA,HECR,30,704,2304,NA,APPE,NA,7315,312
1027.3,NA,NA,NA,3,NA,28,09:58:00,MRS,3,4.2,NA,HECR,30,704,2304,NA,APPE,NA,7315,312
1027.4,NA,NA,NA,3,NA,28,09:58:00,MRS,3,4.2,NA,HECR,30,704,2304,NA,APPE,NA,7315,312
1029.1,NA,NA,NA,4,NA,46,12:32:00,MRS,3,2.3,NA,HECR,20,240,2495,NA,APPE,NA,7794,330
1029.1,NA,NA,NA,4,NA,46,12:32:00,MRS,3,2.3,NA,HECR,20,240,2495,NA,APPE,NA,7797,330
1041.1,NA,NA,NA,3,NA,6,11:21:00,MRS,3,2.7,NA,HECR,25,NA,2001,NA,APPE,"Several other APCL hid, Malin may know the sizes",6912,290
1059.1,NA,NA,NA,4,NA,50,12:39:00,MRS,4,3.4,NA,HECR,20,NA,2535,NA,APPE,NA,7948,334
1059.2,NA,NA,NA,2,NA,50,12:39:00,MRS,4,3.4,NA,HECR,20,NA,2535,NA,APPE,NA,7948,334
1064.1,NA,NA,NA,5,NA,49,10:08:00,MRS,4,5,NA,HECR,25,NA,2531,NA,APPE,NA,7935,333
1072.1,NA,NA,NA,5,NA,50,13:19:00,MRS,4,2.5,NA,HECR,25,NA,2541,NA,APPE,NA,7957,334
1079.1,NA,NA,NA,3,NA,36,10:33:00,MRS,3,1.6,NA,HECR,35,NA,2411,NA,APPE,NA,7398,320
1081.1,NA,NA,NA,5,NA,31,10:46:00,MRS,3,2.9,NA,HECR,30,NA,2313,NA,APPE,NA,7329,315
1081.2,NA,NA,NA,7,NA,31,10:46:00,MRS,3,2.9,NA,HECR,30,NA,2313,NA,APPE,NA,7329,315
1093.1,NA,NA,NA,5,NA,46,14:07:00,MRS,3,1.5,NA,HECR,25,NA,2072,NA,APPE,NA,7810,330
1093.2,NA,NA,NA,5,NA,46,14:07:00,MRS,3,1.5,NA,HECR,25,NA,2072,NA,APPE,NA,7810,330
1108.1,NA,NA,NA,3,NA,7,15:42:00,MRS,3,5.7,NA,ENQD,40,465,2214,NA,APFR,NA,6951,291
1108.1,NA,NA,NA,3,NA,7,15:42:00,MRS,3,5.7,NA,ENQD,40,465,2214,NA,APFR,NA,9397,291
1126.1,NA,NA,NA,3,NA,12,10:27:00,MRS,3,2,NA,HECR,10,NA,2244,NA,APPE,NA,7056,296
1145.1,NA,NA,NA,3,NA,32,10:17:00,MRS,3,1.6,NA,HECR,20,NA,2317,NA,APPE,NA,7334,316
1158.1,NA,NA,NA,2.5,NA,31,10:34:00,MRS,3,2.8,NA,HECR,30,NA,2312,NA,APPE,Old tag is unreadable,7328,315
1158.2,NA,NA,NA,2,NA,31,10:34:00,MRS,3,2.8,NA,HECR,30,NA,2312,NA,APPE,Old tag is unreadable,7328,315
1160.1,NA,NA,NA,2.5,NA,11,13:15:00,MRS,3,3.1,NA,HECR,35,908,2236,NA,APPE,NA,7032,295
1160.2,NA,NA,NA,2,NA,11,13:15:00,MRS,3,3.1,NA,HECR,35,908,2236,NA,APPE,NA,7032,295
1160.3,NA,NA,NA,1,NA,11,13:15:00,MRS,3,3.1,NA,HECR,35,908,2236,NA,APPE,NA,7032,295
1170.1,NA,NA,NA,3,NA,7,14:44:00,MRS,3,3.8,NA,HECR,20,NA,2210,NA,APPE,The other large fish swam away,6934,291
1182.1,NA,NA,NA,5,NA,8,10:51:00,MRS,3,3.5,NA,HECR,35,499,2218,NA,APPE,We also saw this at 11:17 and caugh the fish on it. The 8.1 O fish was hiding in a hole adjacent to the anemone.,6973,292
1184.1,NA,NA,NA,3,NA,12,11:18:00,MRS,3,1.3,NA,HECR,20,871,2248,NA,APPE,NA,7065,296
1187.1,NA,NA,NA,3,NA,44,10:28:00,MRS,3,3.3,NA,HECR,30,1122,2480,NA,APPE,NA,7762,328
1193.1,NA,NA,NA,3,NA,12,09:46:00,MRS,3,2.5,NA,HECR,25,NA,2240,NA,APPE,NA,7049,296
1205.1,NA,NA,NA,4,NA,11,14:24:00,MRS,3,4.2,NA,HECR,35,NA,876,NA,APPE,NA,7042,295
1212.1,NA,NA,NA,5,NA,45,09:26:00,MRS,3,5.2,NA,HECR,30,873,2477,NA,APPE,NA,7773,329
1212.1,NA,NA,NA,5,NA,45,09:26:00,MRS,3,5.2,NA,HECR,30,873,2477,NA,APPE,NA,9875,329
1212.2,NA,NA,NA,3,NA,45,09:26:00,MRS,3,5.2,NA,HECR,30,873,2477,NA,APPE,NA,7773,329
1212.2,NA,NA,NA,3,NA,45,09:26:00,MRS,3,5.2,NA,HECR,30,873,2477,NA,APPE,NA,9875,329
1217.1,NA,NA,NA,5,NA,15,10:01:00,MRS,3,2.1,NA,MADO,25,NA,2259,NA,APPE,Old tag was present but unreadable,7105,299
1227.1,NA,NA,NA,3,NA,16,14:25:00,MRS,3,7.5,NA,HECR,30,NA,2147,NA,APPE,Fish 190 squirted eggs,7135,300
1235.1,NA,NA,NA,3,NA,12,10:21:00,MRS,3,2.2,NA,HECR,30,NA,2242,NA,APPE,NA,7054,296
1237.1,NA,NA,NA,8,NA,49,10:28:00,MRS,4,5.2,NA,ENQD,20,NA,2533,NA,"PRBI, APFR","A premnas, a frenatus, and a clarkii walk into a bar…",7938,333
1237.2,NA,NA,NA,2,NA,49,10:28:00,MRS,4,5.2,NA,ENQD,20,NA,2533,NA,"PRBI, APFR","A premnas, a frenatus, and a clarkii walk into a bar…",7938,333
1249.1,NA,NA,NA,3,NA,16,14:52:00,MRS,3,8.6,NA,HECR,40,NA,2270,NA,APPE,NA,7138,300
1258.1,NA,NA,NA,3,NA,2,11:25:00,MRS,3,2.8,NA,ENQD,30,810,2179,NA,APFR,There was an orange tail fish that got away,6809,286
1263.1,NA,NA,NA,7,NA,41,13:06:00,MRS,3,3,NA,HECR,30,NA,2442,NA,APPE,NA,7677,325
1263.2,NA,NA,NA,7,NA,41,13:06:00,MRS,3,3,NA,HECR,30,NA,2442,NA,APPE,NA,7677,325
1263.3,NA,NA,NA,5,NA,41,13:06:00,MRS,3,3,NA,HECR,30,NA,2442,NA,APPE,NA,7677,325
1275.1,NA,NA,NA,2,NA,10,11:24:00,MRS,3,3.5,NA,HECR,30,918,2234,NA,APPE,NA,7019,294
1297.1,NA,NA,NA,3,NA,53,10:41:00,MRS,4,3.6,NA,HECR,25,NA,2567,NA,APPE,NA,8020,337
1307.1,NA,NA,NA,4,NA,55,09:25:00,MRS,4,2.7,NA,HECR,15,1126,2576,NA,APPE,Uneven tail,8038,339
3.1,NA,NA,NA,7,NA,1,16:10:00,MLP,3,NA,NA,ENQD,45,NA,NA,NA,APFR,GNOD,6786,285
3.2,NA,NA,NA,12,NA,1,16:10:00,MLP,3,NA,NA,ENQD,45,NA,NA,NA,APFR,GNOD,6786,285
4.1,NA,NA,NA,12,NA,1,16:13:00,MLP,3,NA,NA,????,NA,NA,NA,NA,APFR,NA,6787,285
9.1,NA,NA,NA,7,NA,2,10:32:00,MRS,3,2.6,NA,HECR,30,NA,NA,NA,APPE,NA,6795,286
9.2,NA,NA,NA,5,NA,2,10:32:00,MRS,3,2.6,NA,HECR,30,NA,NA,NA,APPE,NA,6795,286
9.3,NA,NA,NA,5,NA,2,10:32:00,MRS,3,2.6,NA,HECR,30,NA,NA,NA,APPE,NA,6795,286
9.4,NA,NA,NA,4,NA,2,10:32:00,MRS,3,2.6,NA,HECR,30,NA,NA,NA,APPE,NA,6795,286
17.1,NA,NA,NA,7,NA,2,10:56:00,MRS,3,2.5,NA,ENQD,40,NA,NA,NA,APFR,NA,6804,286
17.2,NA,NA,NA,2,NA,2,10:56:00,MRS,3,2.5,NA,ENQD,40,NA,NA,NA,APFR,NA,6804,286
18.1,NA,NA,NA,3,NA,2,11:06:00,MRS,3,2.6,NA,HECR,25,NA,NA,NA,APCL,NA,6806,286
19.1,NA,NA,NA,3,NA,2,11:10:00,MRS,3,2.4,NA,HECR,30,NA,NA,NA,APCL,NA,6807,286
20.1,NA,NA,NA,12,NA,2,11:37:00,MRS,3,2.4,NA,ENQD,40,NA,NA,NA,APCL,NA,6811,286
20.2,NA,NA,NA,10,NA,2,11:37:00,MRS,3,2.4,NA,ENQD,40,NA,NA,NA,APCL,NA,6811,286
26.1,NA,NA,NA,5,NA,3,13:43:00,MRS,3,2.3,NA,STME,40,NA,NA,NA,APOC,NA,6819,287
26.2,NA,NA,NA,3,NA,3,13:43:00,MRS,3,2.3,NA,STME,40,NA,NA,NA,APOC,NA,6819,287
30.1,YR,NA,NA,3.5,NA,3,13:56:00,MRS,3,2.3,NA,HECR,35,NA,NA,NA,APCL,NA,6824,287
30.2,YR,NA,NA,3,NA,3,13:56:00,MRS,3,2.3,NA,HECR,35,NA,NA,NA,APCL,NA,6824,287
30.3,YR,NA,NA,2.5,NA,3,13:56:00,MRS,3,2.3,NA,HECR,35,NA,NA,NA,APCL,NA,6824,287
31.1,YR,NA,NA,1.5,NA,3,14:00:00,MRS,3,1.9,NA,HECR,30,NA,NA,NA,APCL,NA,6826,287
32.1,YR,NA,NA,1.5,NA,3,14:01:00,MRS,3,1.9,NA,HECR,30,NA,NA,NA,APCL,NA,6827,287
34.1,BW,NA,NA,3,NA,3,14:08:00,MRS,3,2.1,NA,HECR,15,NA,NA,NA,APCL,NA,6829,287
36.1,BW,NA,NA,3,NA,3,14:20:00,MRS,3,3.3,NA,MADO,40,NA,NA,NA,APCL,NA,6832,287
38.1,NA,NA,NA,7,NA,3,14:52:00,MRS,3,2.4,NA,HEMG,35,NA,NA,NA,APOC,NA,6835,287
38.2,NA,NA,NA,5,NA,3,14:52:00,MRS,3,2.4,NA,HEMG,35,NA,NA,NA,APOC,NA,6835,287
38.3,NA,NA,NA,3,NA,3,14:52:00,MRS,3,2.4,NA,HEMG,35,NA,NA,NA,APOC,NA,6835,287
39.1,NA,NA,NA,2,NA,3,14:53:00,MRS,3,2.6,NA,HECR,30,NA,NA,NA,APCL,NA,6836,287
42.1,BW,NA,NA,3,NA,3,15:02:00,MRS,3,2.3,NA,HECR,5,NA,NA,NA,APCL,NA,6840,287
49.1,NA,NA,NA,7,NA,4,10:09:00,MRS,3,3,NA,HECR,30,NA,NA,NA,APPE,NA,6853,288
49.2,NA,NA,NA,5,NA,4,10:09:00,MRS,3,3,NA,HECR,30,NA,NA,NA,APPE,NA,6853,288
53.1,NA,NA,NA,8,NA,4,10:21:00,MRS,3,2.6,NA,HECR,30,NA,NA,NA,APPE,NA,6857,288
53.2,NA,NA,NA,7,NA,4,10:21:00,MRS,3,2.6,NA,HECR,30,NA,NA,NA,APPE,NA,6857,288
57.1,YP,35,NA,10.7,NA,4,10:35:00,MRS,3,3,NA,????,NA,NA,NA,NA,APCL,NA,6861,288
58.1,NA,NA,NA,15,NA,4,10:37:00,MRS,3,2.8,NA,HECR,40,NA,NA,NA,APPE,NA,6864,288
58.2,NA,NA,NA,10,NA,4,10:37:00,MRS,3,2.8,NA,HECR,40,NA,NA,NA,APPE,NA,6864,288
60.1,NA,NA,NA,7,NA,4,10:37:00,MRS,3,3,NA,HECR,25,NA,NA,NA,APPE,NA,6864,288
60.2,NA,NA,NA,5,NA,4,10:37:00,MRS,3,3,NA,HECR,25,NA,NA,NA,APPE,NA,6864,288
62.1,NA,NA,NA,7,NA,4,10:40:00,MRS,3,3,NA,HECR,30,NA,NA,NA,APPE,NA,6866,288
62.2,NA,NA,NA,5,NA,4,10:40:00,MRS,3,3,NA,HECR,30,NA,NA,NA,APPE,NA,6866,288
62.3,NA,NA,NA,3,NA,4,10:40:00,MRS,3,3,NA,HECR,30,NA,NA,NA,APPE,NA,6866,288
64.1,NA,NA,NA,7,NA,4,10:44:00,MRS,3,3.5,NA,HECR,25,NA,NA,NA,APPE,NA,6868,288
65.1,NA,NA,NA,7,NA,4,10:48:00,MRS,3,3.5,NA,HECR,40,NA,NA,NA,APPE,NA,6869,288
66.1,YR,NA,NA,5,NA,4,10:49:00,MRS,3,3.2,NA,HECR,10,NA,NA,NA,APCL,NA,6870,288
68.1,NA,NA,NA,3,NA,4,10:51:00,MRS,3,3.6,NA,HECR,25,NA,NA,NA,APCL,NA,6872,288
77.1,NA,NA,NA,7,NA,4,11:28:00,MRS,3,3.8,NA,HECR,20,NA,NA,NA,APPE,NA,6881,288
77.2,NA,NA,NA,5,NA,4,11:28:00,MRS,3,3.8,NA,HECR,20,NA,NA,NA,APPE,NA,6881,288
84.1,NA,NA,NA,5,NA,5,14:11:00,MRS,3,4.7,NA,HECR,40,NA,NA,NA,APPE,NA,6888,289
84.2,NA,NA,NA,7,NA,5,14:11:00,MRS,3,4.7,NA,HECR,40,NA,NA,NA,APPE,NA,6888,289
85.1,NA,NA,NA,5,NA,5,14:12:00,MRS,3,4.9,NA,MADO,30,NA,NA,NA,APPE,Anemone was marked HECR or MADO based on field notes today. Decided on MADO since that's what we called #964 last year.,6889,289
88.1,NA,NA,NA,15,NA,5,14:23:00,MRS,3,5.1,NA,ENQD,40,NA,NA,NA,APFR,NA,6892,289
88.2,NA,NA,NA,7,NA,5,14:23:00,MRS,3,5.1,NA,ENQD,40,NA,NA,NA,APFR,NA,6892,289
95.1,NA,NA,NA,7,NA,5,14:48:00,MRS,3,5.6,NA,ENQD,30,NA,NA,NA,APFR,NA,6899,289
95.2,NA,NA,NA,3,NA,5,14:48:00,MRS,3,5.6,NA,ENQD,30,NA,NA,NA,APFR,NA,6899,289
96.1,NA,NA,NA,9,NA,5,14:49:00,MRS,3,4.8,NA,HECR,30,NA,NA,NA,APPE,NA,6900,289
96.2,NA,NA,NA,5,NA,5,14:49:00,MRS,3,4.8,NA,HECR,30,NA,NA,NA,APPE,NA,6900,289
97.1,NA,NA,NA,7,NA,5,14:50:00,MRS,3,5.2,NA,ENQD,25,NA,NA,NA,APFR,NA,6901,289
100.1,NA,NA,NA,7,NA,5,14:57:00,MRS,3,4.4,NA,HECR,30,NA,NA,NA,APPE,NA,6904,289
100.2,NA,NA,NA,5,NA,5,14:57:00,MRS,3,4.4,NA,HECR,30,NA,NA,NA,APPE,NA,6904,289
108.1,NA,NA,NA,9,NA,6,11:26:00,MRS,3,3.3,NA,HECR,30,NA,NA,NA,APPE,NA,6913,290
108.2,NA,NA,NA,5,NA,6,11:26:00,MRS,3,3.3,NA,HECR,30,NA,NA,NA,APPE,NA,6913,290
111.1,NA,NA,NA,5,NA,6,11:34:00,MRS,3,3.3,NA,HECR,20,NA,NA,NA,APPE,NA,6916,290
112.1,NA,NA,NA,9,NA,6,11:41:00,MRS,3,3.1,NA,HECR,30,NA,NA,NA,APPE,NA,6917,290
113.1,YP,NA,NA,10,NA,6,12:11:00,MRS,3,NA,NA,????,NA,NA,NA,NA,APCL,"These 3 fish were swimming around together not near an anemone, I believe 2 of the fish were the fish caught at time point 12:26 anemone",6921,290
113.2,YP,NA,NA,10,NA,6,12:11:00,MRS,3,NA,NA,????,NA,NA,NA,NA,APCL,"These 3 fish were swimming around together not near an anemone, I believe 2 of the fish were the fish caught at time point 12:26 anemone",6921,290
113.3,O,NA,NA,10,NA,6,12:11:00,MRS,3,NA,NA,????,NA,NA,NA,NA,APCL,"These 3 fish were swimming around together not near an anemone, I believe 2 of the fish were the fish caught at time point 12:26 anemone",6921,290
115.1,NA,NA,NA,7,NA,6,12:18:00,MRS,3,3.3,NA,HEMG,30,NA,NA,NA,APOC,NA,6923,290
115.2,NA,NA,NA,5,NA,6,12:18:00,MRS,3,3.3,NA,HEMG,30,NA,NA,NA,APOC,NA,6923,290
115.3,NA,NA,NA,3,NA,6,12:18:00,MRS,3,3.3,NA,HEMG,30,NA,NA,NA,APOC,NA,6923,290
117.1,W,NA,NA,7,NA,6,13:17:00,MRS,3,3.5,NA,HECR,15,NA,NA,NA,APCL,NA,6929,290
118.1,NA,NA,NA,7,NA,6,13:18:00,MRS,3,3.7,NA,HECR,30,NA,NA,NA,APPE,NA,6930,290
118.2,NA,NA,NA,7,NA,6,13:18:00,MRS,3,3.7,NA,HECR,30,NA,NA,NA,APPE,NA,6930,290
118.3,NA,NA,NA,5,NA,6,13:18:00,MRS,3,3.7,NA,HECR,30,NA,NA,NA,APPE,NA,6930,290
119.1,NA,NA,NA,7,NA,7,14:31:00,MRS,3,4.1,NA,HECR,25,NA,NA,NA,APPE,NA,6932,291
120.1,NA,NA,NA,6,NA,7,14:36:00,MRS,3,3.8,NA,HECR,15,NA,NA,NA,APCL,NA,6933,291
120.2,YR,NA,NA,3,NA,7,14:36:00,MRS,3,3.8,NA,HECR,15,NA,NA,NA,APCL,NA,6933,291
122.1,NA,NA,NA,6,NA,7,14:48:00,MRS,3,4.6,NA,HECR,25,NA,NA,NA,APCL,NA,6936,291
122.2,NA,NA,NA,4,NA,7,14:48:00,MRS,3,4.6,NA,HECR,25,NA,NA,NA,APCL,NA,6936,291
123.1,NA,NA,NA,9,NA,7,14:54:00,MRS,3,4.2,NA,HECR,30,NA,NA,NA,APPE,NA,6937,291
123.2,NA,NA,NA,7,NA,7,14:54:00,MRS,3,4.2,NA,HECR,30,NA,NA,NA,APPE,NA,6937,291
125.1,YR,NA,NA,5,NA,7,14:55:00,MRS,3,3.8,NA,STME,30,NA,NA,NA,APCL,NA,6938,291
126.1,NA,NA,NA,10,NA,7,14:56:00,MRS,3,NA,NA,????,NA,NA,NA,NA,APCL,"The 2 large fish have very black bodies, cannot find an anemone nearby, looking for ENQD or STME; the 2 smaller fish are orange bodied and look like HECR fish",6940,291
126.2,NA,NA,NA,10,NA,7,14:56:00,MRS,3,NA,NA,????,NA,NA,NA,NA,APCL,"The 2 large fish have very black bodies, cannot find an anemone nearby, looking for ENQD or STME; the 2 smaller fish are orange bodied and look like HECR fish",6940,291
126.3,NA,NA,NA,7,NA,7,14:56:00,MRS,3,NA,NA,????,NA,NA,NA,NA,APCL,"The 2 large fish have very black bodies, cannot find an anemone nearby, looking for ENQD or STME; the 2 smaller fish are orange bodied and look like HECR fish",6940,291
126.4,NA,NA,NA,5,NA,7,14:56:00,MRS,3,NA,NA,????,NA,NA,NA,NA,APCL,"The 2 large fish have very black bodies, cannot find an anemone nearby, looking for ENQD or STME; the 2 smaller fish are orange bodied and look like HECR fish",6940,291
133.1,NA,NA,NA,7,NA,7,15:39:00,MRS,3,4.7,NA,HECR,35,NA,NA,NA,APPE,NA,6950,291
133.2,NA,NA,NA,2,NA,7,15:39:00,MRS,3,4.7,NA,HECR,35,NA,NA,NA,APPE,NA,6950,291
135.1,NA,NA,NA,5,NA,7,15:49:00,MRS,3,4.8,NA,HECR,30,NA,NA,NA,APPE,NA,6953,291
136.1,NA,NA,NA,15,NA,7,15:50:00,MRS,3,4.7,NA,ENQD,40,NA,NA,NA,APFR,NA,6954,291
136.2,NA,NA,NA,7,NA,7,15:50:00,MRS,3,4.7,NA,ENQD,40,NA,NA,NA,APFR,NA,6954,291
136.3,NA,NA,NA,3,NA,7,15:50:00,MRS,3,4.7,NA,ENQD,40,NA,NA,NA,APFR,NA,6954,291
137.1,NA,NA,NA,11,NA,7,15:57:00,MRS,3,5.1,NA,HECR,30,NA,NA,NA,APPE,NA,6955,291
137.2,NA,NA,NA,7,NA,7,15:57:00,MRS,3,5.1,NA,HECR,30,NA,NA,NA,APPE,NA,6955,291
139.1,NA,NA,NA,4,NA,7,16:13:00,MRS,3,4,NA,HECR,10,NA,NA,NA,APCL,NA,6958,291
144.1,NA,NA,NA,7,NA,8,10:07:00,MRS,3,3.3,NA,HECR,30,NA,NA,NA,APPE,NA,6964,292
145.1,NA,NA,NA,2,NA,8,10:11:00,MRS,3,4.1,NA,HECR,10,NA,NA,NA,APCL,"6 were ""two mid-size fish""",6966,292
145.2,NA,NA,NA,6,NA,8,10:11:00,MRS,3,4.1,NA,HECR,10,NA,NA,NA,APCL,"6 were ""two mid-size fish""",6966,292
145.3,NA,NA,NA,6,NA,8,10:11:00,MRS,3,4.1,NA,HECR,10,NA,NA,NA,APCL,"6 were ""two mid-size fish""",6966,292
146.1,NA,NA,NA,7,NA,8,10:11:30,MRS,3,4.2,NA,HECR,30,NA,NA,NA,APPE,NA,6967,292
147.1,NA,NA,NA,7,NA,8,10:33:00,MRS,3,3.8,NA,HECR,30,NA,NA,NA,APPE,NA,6968,292
147.2,NA,NA,NA,5,NA,8,10:33:00,MRS,3,3.8,NA,HECR,30,NA,NA,NA,APPE,NA,6968,292
147.3,NA,NA,NA,3,NA,8,10:33:00,MRS,3,3.8,NA,HECR,30,NA,NA,NA,APPE,NA,6968,292
153.1,BW,NA,NA,4,NA,9,12:39:00,MRS,3,4.1,NA,HECR,10,NA,NA,NA,APCL,NA,6977,293
153.2,W,NA,NA,3,NA,9,12:39:00,MRS,3,4.1,NA,HECR,10,NA,NA,NA,APCL,NA,6977,293
155.1,NA,NA,NA,10,NA,9,12:53:00,MRS,3,4.7,NA,ENQD,30,NA,NA,NA,APFR,NA,6981,293
155.2,NA,NA,NA,7,NA,9,12:53:00,MRS,3,4.7,NA,ENQD,30,NA,NA,NA,APFR,NA,6981,293
155.3,NA,NA,NA,2,NA,9,12:53:00,MRS,3,4.7,NA,ENQD,30,NA,NA,NA,APFR,NA,6981,293
160.1,NA,NA,NA,9,NA,9,14:26:00,MRS,3,3.1,NA,HECR,35,NA,NA,NA,APPE,NA,6989,293
160.2,NA,NA,NA,5,NA,9,14:26:00,MRS,3,3.1,NA,HECR,35,NA,NA,NA,APPE,NA,6989,293
162.1,NA,NA,NA,7,NA,9,14:28:00,MRS,3,2.9,NA,HECR,30,NA,NA,NA,APPE,NA,6991,293
162.2,NA,NA,NA,5,NA,9,14:28:00,MRS,3,2.9,NA,HECR,30,NA,NA,NA,APPE,NA,6991,293
163.1,NA,NA,NA,7,NA,9,14:29:00,MRS,3,3.1,NA,HECR,30,NA,NA,NA,APPE,NA,6992,293
163.2,NA,NA,NA,5,NA,9,14:29:00,MRS,3,3.1,NA,HECR,30,NA,NA,NA,APPE,NA,6992,293
163.3,NA,NA,NA,3,NA,9,14:29:00,MRS,3,3.1,NA,HECR,30,NA,NA,NA,APPE,NA,6992,293
164.1,NA,NA,NA,15,NA,9,14:30:00,MRS,3,2.9,NA,ENQD,30,NA,NA,NA,APFR,NA,6993,293
164.2,NA,NA,NA,7,NA,9,14:30:00,MRS,3,2.9,NA,ENQD,30,NA,NA,NA,APFR,NA,6993,293
165.1,NA,NA,NA,7,NA,9,14:31:00,MRS,3,2.7,NA,HECR,35,NA,NA,NA,APPE,NA,6994,293
166.1,NA,NA,NA,5,NA,9,14:33:00,MRS,3,3.5,NA,HECR,20,NA,NA,NA,APPE,NA,6995,293
166.2,NA,NA,NA,3,NA,9,14:33:00,MRS,3,3.5,NA,HECR,20,NA,NA,NA,APPE,NA,6995,293
169.1,NA,NA,NA,5,NA,10,10:03:00,MRS,3,3.3,NA,HECR,20,NA,NA,NA,APPE,NA,7e3,294
169.2,NA,NA,NA,3,NA,10,10:03:00,MRS,3,3.3,NA,HECR,20,NA,NA,NA,APPE,NA,7e3,294
171.1,NA,NA,NA,9,NA,10,10:30:00,MRS,3,2.8,NA,HECR,35,NA,NA,NA,APPE,NA,7003,294
171.2,NA,NA,NA,7,NA,10,10:30:00,MRS,3,2.8,NA,HECR,35,NA,NA,NA,APPE,NA,7003,294
177.1,NA,NA,NA,3,NA,10,10:44:30,MRS,3,3.7,NA,MADO,15,NA,NA,NA,APCL,There is also an ~8cm fish with a cut tail,7010,294
177.2,NA,NA,NA,3,NA,10,10:44:30,MRS,3,3.7,NA,MADO,15,NA,NA,NA,APCL,There is also an ~8cm fish with a cut tail,7010,294
181.1,NA,NA,NA,9,NA,10,11:10:00,MRS,3,3.3,NA,HECR,30,NA,NA,NA,APPE,NA,7016,294
185.1,NA,NA,NA,5,NA,10,11:29:00,MRS,3,3.5,NA,HECR,25,NA,NA,NA,APPE,NA,7021,294
187.1,NA,NA,NA,7,NA,10,11:35:30,MRS,3,3.3,NA,HECR,30,NA,NA,NA,APPE,NA,7024,294
188.1,O,NA,NA,8,NA,10,11:49:00,MRS,3,2.4,NA,HECR,35,NA,NA,NA,APCL,NA,7026,294
189.1,NA,NA,NA,7,NA,11,13:02:00,MRS,3,3.4,NA,HECR,25,NA,NA,NA,APPE,NA,7027,295
189.2,NA,NA,NA,5,NA,11,13:02:00,MRS,3,3.4,NA,HECR,25,NA,NA,NA,APPE,NA,7027,295
190.1,O,NA,NA,8,NA,11,13:03:00,MRS,3,3.4,NA,HECR,25,NA,NA,NA,APCL,NA,7028,295
190.2,YP,NA,NA,8,NA,11,13:03:00,MRS,3,3.4,NA,HECR,25,NA,NA,NA,APCL,NA,7028,295
190.3,YR,NA,NA,2.5,NA,11,13:03:00,MRS,3,3.4,NA,HECR,25,NA,NA,NA,APCL,NA,7028,295
190.4,YR,NA,NA,3,NA,11,13:03:00,MRS,3,3.4,NA,HECR,25,NA,NA,NA,APCL,NA,7028,295
191.1,NA,NA,NA,9,NA,11,13:04:00,MRS,3,3.3,NA,HECR,30,NA,NA,NA,APPE,NA,7029,295
191.2,NA,NA,NA,4,NA,11,13:04:00,MRS,3,3.3,NA,HECR,30,NA,NA,NA,APPE,NA,7029,295
192.1,W,NA,NA,7,NA,11,13:06:00,MRS,3,3.7,NA,HECR,20,NA,NA,NA,APCL,NA,7030,295
192.2,NA,NA,NA,3,NA,11,13:06:00,MRS,3,3.7,NA,HECR,20,NA,NA,NA,APCL,NA,7030,295
193.1,B,NA,NA,2.5,NA,11,13:09:00,MRS,3,3.5,NA,HECR,20,NA,NA,NA,APCL,NA,7031,295
193.2,YR,NA,NA,3.5,NA,11,13:09:00,MRS,3,3.5,NA,HECR,20,NA,NA,NA,APCL,NA,7031,295
193.3,YP,NA,NA,8,NA,11,13:09:00,MRS,3,3.5,NA,HECR,20,NA,NA,NA,APCL,NA,7031,295
196.1,YR,NA,NA,3,NA,11,13:44:00,MRS,3,4.2,NA,HECR,25,NA,NA,NA,APCL,NA,7037,295
196.2,YP,NA,NA,7,NA,11,13:44:00,MRS,3,4.2,NA,HECR,25,NA,NA,NA,APCL,NA,7037,295
197.1,NA,NA,NA,8,NA,11,13:45:00,MRS,3,3.5,NA,HECR,35,NA,NA,NA,APCL,NA,7038,295
197.2,NA,NA,NA,5,NA,11,13:45:00,MRS,3,3.5,NA,HECR,35,NA,NA,NA,APCL,NA,7038,295
197.3,NA,NA,NA,3,NA,11,13:45:00,MRS,3,3.5,NA,HECR,35,NA,NA,NA,APCL,NA,7038,295
199.1,NA,NA,NA,7,NA,12,09:37:00,MRS,3,2,NA,HECR,30,NA,NA,NA,APPE,NA,7045,296
